Order,PID,MS SubClass,MS Zoning,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
1046,527451550,157.5,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5.0,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,TA,TA,CBlock,TA,TA,No,Rec,350.0,Unf,0.0,280.0,630.0,GasA,TA,Y,SBrkr,630.0,672.0,0,1302,0.0,0.0,2,1,3.0,1,TA,6,Typ,0.0,Has No Fireplace,Detchd,1972,Unf,1.0,264.0,TA,TA,Y,0,0.0,0,0,0,0,0,12,2008,WD,Normal,111750.0
1047,527452150,120.0,RL,4043,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,6.0,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,559.0,Unf,0.0,510.0,1069.0,GasA,TA,Y,SBrkr,1069.0,0.0,0,1069,0.0,0.0,2,0,2.0,1,TA,4,Typ,0.0,Has No Fireplace,Attchd,1977,RFn,2.0,440.0,TA,TA,Y,0,55.0,0,0,0,0,0,10,2008,COD,Abnorml,140000.0
1048,527453160,157.5,RL,2308,Pave,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6.0,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,286.0,LwQ,0.0,275.0,855.0,GasA,Gd,Y,SBrkr,855.0,601.0,0,1456,0.0,0.0,2,1,4.0,1,TA,7,Typ,0.0,Has No Fireplace,Attchd,1975,RFn,2.0,460.0,TA,TA,Y,0,0.0,0,0,0,0,0,5,2008,WD,Normal,143000.0
1049,527454120,120.0,RL,2529,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,6.0,1977,1977,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,378.0,Unf,0.0,677.0,1055.0,GasA,Fa,Y,SBrkr,1055.0,0.0,0,1055,0.0,0.0,2,0,2.0,1,TA,4,Typ,0.0,Has No Fireplace,Attchd,1977,Unf,2.0,440.0,TA,TA,Y,0,38.0,0,0,0,0,0,9,2008,WD,Normal,148500.0
1050,527455270,20.0,RL,9477,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5.0,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65.0,TA,TA,CBlock,TA,TA,No,Rec,340.0,Unf,0.0,524.0,864.0,GasA,TA,Y,SBrkr,892.0,0.0,0,892,0.0,0.0,1,0,3.0,1,TA,5,Typ,0.0,Has No Fireplace,Attchd,1966,RFn,1.0,264.0,TA,TA,Y,0,0.0,0,0,0,0,0,10,2008,WD,Normal,110000.0
1051,528102030,20.0,RL,12444,Pave,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5.0,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,426.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1336.0,Unf,0.0,596.0,1932.0,GasA,Ex,Y,SBrkr,1932.0,0.0,0,1932,1.0,0.0,2,0,2.0,1,Ex,7,Typ,1.0,Gd,Attchd,2008,Fin,3.0,774.0,TA,TA,Y,0,66.0,0,0,0,0,0,11,2008,New,Partial,362437.5
1052,528102110,60.0,RL,12474,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5.0,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1280.0,Unf,0.0,402.0,1682.0,GasA,Ex,Y,SBrkr,1742.0,590.0,0,2332,1.0,0.0,2,1,3.0,1,Ex,9,Typ,1.0,Ex,BuiltIn,2008,Fin,3.0,846.0,TA,TA,Y,196,134.0,0,0,0,0,0,8,2008,New,Partial,362437.5
1053,528104050,20.0,RL,14803,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5.0,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,491.25,Ex,TA,PConc,Ex,TA,Av,GLQ,1636.0,Unf,0.0,442.0,2078.0,GasA,Ex,Y,SBrkr,2084.0,0.0,0,2084,1.0,0.0,2,0,2.0,1,Ex,7,Typ,1.0,Gd,Attchd,2007,Fin,3.0,915.75,TA,TA,Y,188,45.0,0,0,0,0,0,6,2008,New,Partial,362437.5
1054,528104080,60.0,RL,14948,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5.0,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1330.0,Unf,0.0,122.0,1452.0,GasA,Ex,Y,SBrkr,1476.0,1237.0,0,2692,1.0,0.0,2,1,3.0,1,Ex,10,Typ,1.0,Gd,Attchd,2008,Fin,3.0,858.0,TA,TA,Y,126,66.0,0,0,0,0,0,11,2008,New,Partial,362437.5
1055,528108150,20.0,RL,12704,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5.0,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,302.0,Gd,TA,PConc,Ex,TA,No,GLQ,1012.0,Unf,0.0,570.0,1582.0,GasA,Ex,Y,SBrkr,1582.0,0.0,0,1582,1.0,0.0,2,0,3.0,1,Gd,7,Typ,0.0,Has No Fireplace,Attchd,2007,Fin,3.0,905.0,TA,TA,Y,209,95.0,0,0,0,0,0,1,2008,New,Partial,317500.0
1056,528110080,20.0,RL,13891,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5.0,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,436.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1400.0,Unf,0.0,310.0,1710.0,GasA,Ex,Y,SBrkr,1710.0,0.0,0,1710,1.0,0.0,2,0,2.0,1,Gd,6,Typ,1.0,Gd,Attchd,2007,RFn,3.0,866.0,TA,TA,Y,0,102.0,0,0,0,0,0,1,2008,New,Partial,362437.5
1057,528110110,20.0,RL,13693,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5.0,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,491.25,Gd,TA,PConc,Ex,TA,Gd,GLQ,1728.0,BLQ,0.0,195.0,2163.5,GasA,Ex,Y,SBrkr,2235.75,0.0,0,2464,1.0,0.0,2,1,4.0,1,Ex,9,Typ,1.0,Ex,Attchd,2007,Fin,3.0,650.0,TA,TA,Y,358,78.0,0,0,0,0,0,8,2008,WD,Normal,362437.5
1058,528114040,20.0,RL,14418,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5.0,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,480.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1375.0,Unf,0.0,575.0,1950.0,GasA,Ex,Y,SBrkr,1950.0,0.0,0,1950,1.0,0.0,2,0,2.0,1,Ex,7,Typ,1.0,Gd,Attchd,2007,Fin,3.0,706.0,TA,TA,Y,156,187.5,0,0,0,0,0,5,2008,WD,Normal,362437.5
1059,528118030,60.0,RL,13418,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5.0,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1420.0,Unf,0.0,430.0,1850.0,GasA,Ex,Y,SBrkr,1850.0,898.0,0,2692,1.0,0.0,2,1,4.0,1,Ex,9,Typ,1.0,Gd,BuiltIn,2006,Fin,3.0,850.0,TA,TA,Y,212,182.0,0,0,0,0,0,10,2008,WD,Abnorml,362437.5
1060,528118090,60.0,RL,12539,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,2Story,10,5.0,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,468.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1082.0,Unf,0.0,538.0,1620.0,GasA,Ex,Y,SBrkr,1632.0,1158.0,0,2692,1.0,0.0,2,1,4.0,1,Ex,10,Typ,1.0,Ex,BuiltIn,2005,Fin,3.5,915.75,TA,TA,Y,30,187.5,0,0,0,0,0,6,2008,WD,Normal,362437.5
1061,528120130,60.0,RL,12151,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5.0,2005,2005,Gable,CompShg,CemntBd,CmentBd,BrkFace,368.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1249.0,Unf,0.0,165.0,1414.0,GasA,Ex,Y,SBrkr,1414.0,917.0,0,2331,1.0,0.0,2,1,3.0,1,Ex,9,Typ,1.0,Gd,BuiltIn,2005,Fin,3.0,915.75,TA,TA,Y,192,63.0,0,0,0,0,0,8,2008,WD,Normal,362437.5
1062,528142020,60.0,RL,8899,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5.0,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,Ex,TA,PConc,Gd,TA,Av,GLQ,40.0,Unf,0.0,908.0,948.0,GasA,Ex,Y,SBrkr,948.0,1140.0,0,2088,0.0,0.0,2,1,4.0,1,Gd,10,Typ,1.0,Gd,BuiltIn,2007,Fin,3.0,656.0,TA,TA,Y,100,24.0,0,0,0,0,0,6,2008,WD,Normal,250000.0
1063,528142140,60.0,RL,10574,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5.0,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,126.0,Gd,TA,PConc,Ex,TA,No,GLQ,856.0,Unf,0.0,292.0,1148.0,GasA,Ex,Y,SBrkr,1170.0,1162.0,0,2332,1.0,0.0,2,1,4.0,1,Ex,9,Typ,1.0,Gd,BuiltIn,2004,Fin,3.0,756.0,TA,TA,Y,224,142.0,0,0,0,0,0,7,2008,WD,Normal,316000.0
1064,528164060,20.0,RL,12720,Pave,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5.0,2003,2003,Hip,CompShg,MetalSd,MetalSd,Stone,491.25,Ex,TA,PConc,Ex,TA,Gd,GLQ,1920.0,Unf,0.0,278.0,2163.5,GasA,Ex,Y,SBrkr,2235.75,0.0,0,2470,2.0,0.0,1,1,1.0,1,Ex,7,Typ,2.0,Gd,Attchd,2003,Fin,3.0,789.0,TA,TA,Y,154,65.0,0,0,0,0,0,2,2008,WD,Normal,362437.5
1065,528166120,60.0,RL,13688,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5.0,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,491.25,Gd,TA,PConc,Ex,TA,Av,GLQ,1016.0,Unf,0.0,556.0,1572.0,GasA,Ex,Y,SBrkr,1572.0,1096.0,0,2668,1.0,0.0,2,1,3.0,1,Ex,10,Typ,2.0,Gd,BuiltIn,2003,Fin,3.0,726.0,TA,TA,Y,400,0.0,0,0,0,0,0,3,2008,WD,Normal,362437.5
1066,528170070,60.0,RL,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5.0,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,Gd,TA,PConc,Gd,TA,No,GLQ,866.0,Unf,0.0,132.0,998.0,GasA,Ex,Y,SBrkr,1006.0,1040.0,0,2046,1.0,0.0,2,1,3.0,1,Gd,8,Typ,1.0,Gd,BuiltIn,2003,RFn,3.0,871.0,TA,TA,Y,320,62.0,0,0,0,0,0,8,2008,WD,Normal,284000.0
1067,528172080,20.0,RL,10845,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5.0,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,491.25,Gd,TA,PConc,Gd,TA,Mn,GLQ,1149.0,Unf,0.0,454.0,1603.0,GasA,Ex,Y,SBrkr,1575.0,0.0,0,1575,1.0,0.0,2,0,2.0,1,Gd,7,Typ,1.0,TA,Attchd,2003,Fin,3.0,732.0,TA,TA,Y,216,28.0,0,0,0,0,0,6,2008,WD,Normal,284000.0
1068,528178070,60.0,RL,16900,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5.0,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,491.25,Gd,TA,PConc,Ex,TA,Mn,GLQ,1075.0,Unf,0.0,404.0,1479.0,GasA,Ex,Y,SBrkr,1515.0,1134.0,0,2649,1.0,0.0,2,1,4.0,1,Gd,10,Typ,1.0,TA,Attchd,2001,Fin,3.0,746.0,TA,TA,Y,0,60.0,0,0,0,0,0,1,2008,WD,Normal,362437.5
1069,528178090,60.0,RL,16451,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5.0,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,221.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1700.25,1765.0,GasA,Ex,Y,SBrkr,1804.0,886.0,0,2690,0.0,0.0,2,1,4.0,1,Gd,9,Typ,1.0,Gd,BuiltIn,2003,Fin,3.0,795.0,TA,TA,Y,268,58.0,0,0,0,0,0,7,2008,WD,Normal,362437.5
1070,528180110,120.0,RL,10110,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5.0,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,491.25,Ex,TA,PConc,Gd,TA,No,GLQ,372.0,Unf,0.0,1486.0,1858.0,GasA,Ex,Y,SBrkr,1866.0,0.0,0,1866,1.0,0.0,2,0,2.0,1,Ex,7,Typ,1.0,Gd,Attchd,2008,Fin,3.0,870.0,TA,TA,Y,0,48.0,0,0,0,0,0,11,2008,New,Partial,336860.0
1071,528180140,120.0,RL,8769,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5.0,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,491.25,Ex,TA,PConc,Ex,TA,No,GLQ,1540.0,Unf,0.0,162.0,1702.0,GasA,Ex,Y,SBrkr,1702.0,0.0,0,1702,1.0,0.0,1,1,1.0,1,Ex,7,Typ,1.0,Gd,Attchd,2008,Fin,3.0,915.75,TA,TA,Y,0,72.0,0,0,0,0,0,10,2008,New,Partial,362437.5
1072,528181010,120.0,RL,12304,Pave,IR3,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5.0,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,144.0,Gd,TA,PConc,Gd,TA,No,GLQ,20.0,Unf,0.0,1347.0,1367.0,GasA,Ex,Y,SBrkr,1367.0,0.0,0,1367,0.0,0.0,2,0,2.0,1,Gd,6,Typ,1.0,Gd,Attchd,2005,RFn,2.0,484.0,TA,TA,Y,0,33.0,0,0,0,0,0,6,2008,WD,Normal,192000.0
1073,528186030,120.0,RL,12677,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5.0,2003,2004,Hip,CompShg,MetalSd,MetalSd,BrkFace,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1218.0,Unf,0.0,300.0,1518.0,GasA,Ex,Y,SBrkr,1518.0,0.0,0,1518,0.0,0.0,1,1,1.0,1,Ex,6,Typ,1.0,Gd,Attchd,2003,RFn,2.0,588.0,TA,TA,Y,185,140.0,0,0,0,0,0,4,2008,WD,Normal,274000.0
1074,528186080,120.0,RL,8849,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5.0,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,491.25,Ex,TA,PConc,Ex,TA,No,GLQ,28.0,Unf,0.0,1656.0,1684.0,GasA,Ex,Y,SBrkr,1684.0,0.0,0,1684,0.0,0.0,2,0,2.0,1,Ex,6,Typ,1.0,Ex,Attchd,2005,RFn,2.0,564.0,TA,TA,Y,420,72.0,0,0,0,0,0,7,2008,WD,Normal,266000.0
1075,528186130,120.0,RL,8232,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5.0,2007,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,491.25,Ex,TA,PConc,Ex,TA,No,GLQ,1204.0,Unf,0.0,596.0,1800.0,GasA,Ex,Y,SBrkr,1800.0,0.0,0,1800,1.0,0.0,2,0,2.0,1,Ex,6,Typ,1.0,Gd,Attchd,2008,RFn,3.0,915.75,TA,TA,Y,210,0.0,0,0,0,0,0,6,2008,New,Partial,362437.5
1076,528186160,120.0,RL,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5.0,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,846.0,Unf,0.0,496.0,1342.0,GasA,Ex,Y,SBrkr,1342.0,0.0,0,1342,1.0,0.0,2,0,2.0,1,Gd,6,Typ,1.0,Gd,Attchd,2007,Fin,2.0,550.0,TA,TA,Y,0,35.0,0,0,0,0,0,6,2008,WD,Normal,234250.0
1077,528186170,120.0,RL,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5.0,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1318.0,1342.0,GasA,Ex,Y,SBrkr,1342.0,0.0,0,1342,0.0,0.0,2,0,2.0,1,Gd,6,Typ,1.0,Gd,Attchd,2007,RFn,2.0,550.0,TA,TA,Y,0,35.0,0,0,0,0,0,2,2008,WD,Normal,219500.0
1078,528188090,157.5,RL,2448,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5.0,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,SBrkr,764.0,862.0,0,1626,0.0,0.0,2,1,2.0,1,Gd,6,Typ,0.0,Has No Fireplace,BuiltIn,2003,RFn,2.0,474.0,TA,TA,Y,0,27.0,0,0,0,0,0,10,2008,WD,Normal,155000.0
1079,528188150,157.5,RL,2448,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5.0,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,573.0,Unf,0.0,191.0,764.0,GasA,Ex,Y,SBrkr,764.0,862.0,0,1626,1.0,0.0,2,1,2.0,1,Gd,6,Typ,0.0,Has No Fireplace,BuiltIn,2003,RFn,2.0,474.0,TA,TA,Y,0,27.0,0,0,0,0,0,10,2008,WD,Normal,154000.0
1080,528190010,120.0,RM,8198,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5.0,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Gd,TA,Av,GLQ,720.0,Unf,0.0,638.0,1358.0,GasA,Ex,Y,SBrkr,1358.0,0.0,0,1358,1.0,0.0,2,0,2.0,1,Gd,6,Typ,1.0,Gd,Attchd,2004,RFn,2.0,484.0,TA,TA,Y,192,30.0,0,0,0,0,0,7,2008,WD,Normal,207000.0
1081,528228345,120.0,RL,3940,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5.0,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1073.0,Unf,0.0,342.0,1415.0,GasA,Ex,Y,SBrkr,1455.0,0.0,0,1455,1.0,0.0,2,0,2.0,1,Gd,6,Typ,1.0,TA,Attchd,2003,Fin,3.0,644.0,TA,TA,Y,156,20.0,0,0,0,0,0,8,2008,WD,Normal,195000.0
1082,528228405,120.0,RM,3940,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5.0,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,24.0,Gd,TA,PConc,Gd,TA,No,GLQ,1087.0,Unf,0.0,306.0,1393.0,GasA,Ex,Y,SBrkr,1576.0,0.0,0,1576,1.0,0.0,2,0,2.0,1,Gd,7,Typ,1.0,TA,Attchd,2004,RFn,3.0,668.0,TA,TA,Y,143,20.0,0,0,0,0,0,5,2008,WD,Normal,219990.0
1083,528228445,120.0,RL,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5.0,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Gd,TA,PConc,Gd,Gd,No,GLQ,16.0,Unf,0.0,1330.0,1346.0,GasA,Ex,Y,SBrkr,1504.0,0.0,0,1504,0.0,0.0,2,0,2.0,1,Gd,7,Typ,1.0,Gd,Attchd,2005,Fin,2.0,437.0,TA,TA,Y,156,20.0,0,0,0,0,0,5,2008,WD,Normal,191000.0
1084,528228465,20.0,RL,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5.0,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1266.0,1266.0,GasA,Ex,Y,SBrkr,1266.0,0.0,0,1266,0.0,0.0,2,0,2.0,1,Gd,6,Typ,1.0,Gd,Attchd,2007,Fin,2.0,388.0,TA,TA,Y,100,16.0,0,0,0,0,0,3,2008,WD,Normal,159895.0
1085,528228540,20.0,RL,3710,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5.0,2007,2008,Gable,CompShg,WdShing,Wd Shng,BrkFace,20.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1146.0,1146.0,GasA,Ex,Y,SBrkr,1246.0,0.0,0,1246,0.0,0.0,2,0,2.0,1,Gd,5,Typ,1.0,Gd,Attchd,2007,Fin,2.0,428.0,TA,TA,Y,100,24.0,0,0,0,0,0,3,2008,New,Partial,187687.0
1086,528235020,60.0,RL,9024,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5.0,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,789.0,789.0,GasA,Ex,Y,SBrkr,813.0,702.0,0,1515,0.0,0.0,2,1,3.0,1,Gd,8,Typ,1.0,Gd,Attchd,2004,Fin,2.0,393.0,TA,TA,Y,0,75.0,0,0,0,0,0,7,2008,WD,Normal,179000.0
1087,528235120,60.0,RL,7415,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5.0,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,759.0,Unf,0.0,80.0,839.0,GasA,Ex,Y,SBrkr,864.0,729.0,0,1593,1.0,0.0,2,1,3.0,1,TA,8,Typ,1.0,TA,Attchd,2004,Fin,2.0,398.0,TA,TA,Y,100,75.0,0,0,0,0,0,4,2008,WD,Normal,193000.0
1088,528235180,80.0,RL,9587,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5.0,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,655.0,Unf,0.0,201.0,856.0,GasA,Ex,Y,SBrkr,1166.0,0.0,0,1166,1.0,0.0,2,0,2.0,1,Gd,5,Typ,0.0,Has No Fireplace,Attchd,2005,Fin,2.0,400.0,TA,TA,Y,212,0.0,0,0,0,0,0,7,2008,WD,Normal,190000.0
1089,528240040,60.0,RL,8029,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5.0,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728.0,728.0,0,1456,0.0,0.0,2,1,3.0,1,Gd,8,Typ,0.0,Has No Fireplace,Attchd,2005,Fin,2.0,400.0,TA,TA,Y,100,24.0,0,0,0,0,0,7,2008,WD,Normal,176000.0
1090,528240050,60.0,RL,8010,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5.0,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840.0,880.0,0,1720,0.0,0.0,2,1,3.0,1,Gd,7,Typ,1.0,Gd,BuiltIn,2002,Fin,2.0,400.0,TA,TA,Y,138,48.0,0,0,0,0,0,7,2008,WD,Normal,188000.0
1091,528250030,60.0,RL,8396,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5.0,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847.0,1139.0,0,1986,0.0,0.0,2,1,4.0,1,Gd,9,Typ,1.0,Gd,BuiltIn,2003,Fin,2.0,434.0,TA,TA,Y,120,48.0,0,0,0,0,0,5,2008,WD,Normal,213000.0
